idx,age,gender,race,date,purpose
18409,37,0,1,20170116193848620.jpg.chip,0
18410,16,1,0,20170113210605072.jpg.chip,0
18411,52,0,3,20170119200407188.jpg.chip,0
18412,27,0,3,20170119193229322.jpg.chip,0
18413,65,0,0,20170104184609437.jpg.chip,0
18414,37,0,2,20170116192041226.jpg.chip,0
18415,45,0,3,20170119201912421.jpg.chip,0
18416,7,1,1,20170112211336710.jpg.chip,2
18417,32,0,0,20170117140244970.jpg.chip,2
18418,26,0,2,20170109001126902.jpg.chip,0
18419,43,0,3,20170119204551990.jpg.chip,0
18420,72,0,0,20170120225150033.jpg.chip,0
18421,22,1,1,20170112230505525.jpg.chip,0
18422,24,1,4,20170103233659572.jpg.chip,0
18423,5,0,3,20161220220614792.jpg.chip,0
18424,35,0,1,20170116235211478.jpg.chip,2
18425,34,1,0,20170120223213290.jpg.chip,0
18426,21,1,2,20170105183505385.jpg.chip,2
18427,26,1,1,20170116160930991.jpg.chip,0
18428,22,0,3,20170117143013435.jpg.chip,0
18429,8,1,0,20170109203552679.jpg.chip,0
18430,52,0,0,20170117161009270.jpg.chip,0
18431,24,1,3,20170119171101656.jpg.chip,2
18432,40,0,0,20170120221643832.jpg.chip,0
18433,26,1,2,20170116180753524.jpg.chip,0
18434,23,1,0,20170116221811842.jpg.chip,0
18435,24,0,3,20170117150025331.jpg.chip,0
18436,40,0,0,20170117190502770.jpg.chip,0
18437,65,1,1,20170113012531920.jpg.chip,2
18438,35,1,0,20170104181325301.jpg.chip,0
18439,18,0,1,20170116205256502.jpg.chip,0
18440,26,1,2,20170116180509103.jpg.chip,2
18441,40,1,0,20170116235736541.jpg.chip,0
18442,1,1,2,20161219222154119.jpg.chip,2
18443,5,1,1,20161220220819682.jpg.chip,0
18444,22,1,3,20170104223452679.jpg.chip,2
18445,22,0,0,20170104002331117.jpg.chip,0
18446,1,1,4,20161221193234997.jpg.chip,0
18447,27,1,3,20170119194417435.jpg.chip,0
18448,28,0,1,20170117021549834.jpg.chip,0
18449,24,1,4,20170117150622299.jpg.chip,1
18450,86,0,0,20170112224722395.jpg.chip,0
18451,30,0,2,20170116172917302.jpg.chip,1
18452,15,1,0,20170103201148510.jpg.chip,0
18453,54,0,0,20170105173228717.jpg.chip,0
18454,19,0,2,20170112003923755.jpg.chip,2
18455,70,0,3,20170117191256001.jpg.chip,1
18456,26,1,1,20170116232550099.jpg.chip,0
18457,1,1,0,20170109193830378.jpg.chip,0
18458,18,1,1,20170114030424059.jpg.chip,0
18459,59,0,0,20170104185522222.jpg.chip,0
18460,37,1,1,20170112220107657.jpg.chip,0
18461,69,0,1,20170111203711198.jpg.chip,1
18462,3,1,3,20161220222009699.jpg.chip,0
18463,26,1,1,20170113012111272.jpg.chip,2
18464,81,1,0,20170109150922380.jpg.chip,2
18465,30,1,0,20170104192455647.jpg.chip,0
18466,29,0,4,20170117202710430.jpg.chip,0
18467,60,0,0,20170116174351033.jpg.chip,1
18468,28,0,1,20170114034234198.jpg.chip,0
18469,55,0,1,20170117015513943.jpg.chip,0
18470,5,0,2,20161219140923888.jpg.chip,0
18471,52,1,0,20170103183615673.jpg.chip,0
18472,52,1,0,20170110132411787.jpg.chip,1
18473,35,0,0,20170117193222963.jpg.chip,1
18474,56,0,0,20170120223014338.jpg.chip,1
18475,71,1,0,20170110181315747.jpg.chip,0
18476,8,1,0,20170109203434803.jpg.chip,0
18477,22,1,3,20170119163324557.jpg.chip,0
18478,22,1,0,20170112233719345.jpg.chip,0
18479,16,1,0,20170109213440225.jpg.chip,0
18480,35,1,1,20170112231632006.jpg.chip,0
18481,63,1,0,20170110141744495.jpg.chip,0
18482,26,1,3,20170119193138609.jpg.chip,2
18483,1,0,2,20161219155859061.jpg.chip,1
18484,29,1,1,20170112235118232.jpg.chip,0
18485,38,1,0,20170117092650329.jpg.chip,0
18486,50,0,0,20170120222217575.jpg.chip,0
18487,35,0,0,20170116222140420.jpg.chip,0
18488,30,1,0,20170117203639423.jpg.chip,2
18489,49,1,0,20170109220611995.jpg.chip,1
18490,16,0,0,20170110231916206.jpg.chip,0
18491,51,0,0,20170117171936642.jpg.chip,0
18492,26,0,0,20170117003310493.jpg.chip,0
18493,52,0,3,20170119205713544.jpg.chip,2
18494,32,1,1,20170113012946729.jpg.chip,0
18495,85,1,0,20170110181953748.jpg.chip,2
18496,30,1,3,20170119143632686.jpg.chip,2
18497,32,0,0,20170117133447180.jpg.chip,0
18498,70,1,0,20170110124127878.jpg.chip,0
18499,28,0,1,20170117020144774.jpg.chip,0
18500,32,0,1,20170116193730638.jpg.chip,2
18501,1,0,2,20161219190530474.jpg.chip,0
18502,25,1,0,20170117141726361.jpg.chip,2
18503,54,1,3,20170119211355210.jpg.chip,0
18504,2,1,3,20161219225333464.jpg.chip,0
18505,26,1,2,20170116175505151.jpg.chip,0
18506,47,0,0,20170107213329593.jpg.chip,2
18507,56,0,4,20170105173517933.jpg.chip,0
18508,45,1,0,20170117152126596.jpg.chip,0
18509,25,1,1,20170112205209506.jpg.chip,0
18510,26,0,0,20170116182307851.jpg.chip,0
18511,21,1,2,20170103180145808.jpg.chip,0
18512,24,1,2,20170103223948600.jpg.chip,0
18513,73,0,0,20170120230238642.jpg.chip,0
18514,52,0,0,20170120222912410.jpg.chip,0
18515,29,0,0,20170103181910385.jpg.chip,1
18516,26,1,1,20170117022253411.jpg.chip,0
18517,40,0,3,20170119183828462.jpg.chip,0
18518,32,1,2,20170116190012513.jpg.chip,0
18519,35,1,0,20170117180008549.jpg.chip,0
18520,61,0,1,20170117194600743.jpg.chip,0
18521,45,0,4,20170117202920775.jpg.chip,0
18522,8,1,0,20170109205116937.jpg.chip,0
18523,14,1,3,20170104013523266.jpg.chip,0
18524,26,1,2,20170116183011989.jpg.chip,0
18525,3,1,2,20161219204943868.jpg.chip,0
18526,36,0,0,20170116225145916.jpg.chip,2
18527,24,1,4,20170104005830151.jpg.chip,0
18528,25,1,4,20170117193933452.jpg.chip,0
18529,40,1,3,20170117133747258.jpg.chip,0
18530,24,1,2,20170116171034407.jpg.chip,1
18531,53,0,3,20170119205857264.jpg.chip,0
18532,23,1,0,20170117145132068.jpg.chip,0
18533,56,0,3,20170119152358239.jpg.chip,2
18534,26,0,0,20170117172041755.jpg.chip,2
18535,20,1,3,20170117141155272.jpg.chip,0
18536,26,1,0,20170119192656049.jpg.chip,0
18537,30,0,2,20170104022125085.jpg.chip,0
18538,20,0,0,20170117135525494.jpg.chip,0
18539,25,0,3,20170119171618146.jpg.chip,0
18540,40,0,0,20170117185236098.jpg.chip,0
18541,52,1,0,20170109221057047.jpg.chip,0
18542,40,0,0,20170120221110988.jpg.chip,0
18543,33,0,2,20170119163942412.jpg.chip,0
18544,42,1,0,20170111182452884.jpg.chip,0
18545,67,0,0,20170117163339177.jpg.chip,0
18546,10,1,2,20170104005417671.jpg.chip,2
18547,3,1,0,20170109193047806.jpg.chip,0
18548,6,1,4,20161221193543388.jpg.chip,0
18549,1,0,2,20161219222014119.jpg.chip,0
18550,40,0,0,20170117172728601.jpg.chip,0
18551,35,1,0,20170105172544509.jpg.chip,0
18552,61,1,1,20170117173441980.jpg.chip,0
18553,32,1,2,20170116191616216.jpg.chip,1
18554,18,0,4,20170103234736836.jpg.chip,0
18555,26,1,2,20170116180003876.jpg.chip,0
18556,1,0,2,20161219160949398.jpg.chip,1
18557,50,0,0,20170116232754247.jpg.chip,0
18558,63,0,3,20170117195002527.jpg.chip,0
18559,18,1,0,20170117142633417.jpg.chip,2
18560,92,0,0,20170111223719595.jpg.chip,0
18561,26,1,0,20170113001701275.jpg.chip,0
18562,24,0,3,20170104230147273.jpg.chip,1
18563,61,0,3,20170119211835296.jpg.chip,0
18564,38,0,1,20170113184321335.jpg.chip,0
18565,60,0,2,20170116182704682.jpg.chip,2
18566,1,1,0,20161219204750596.jpg.chip,0
18567,27,1,0,20170117120639678.jpg.chip,0
18568,69,1,0,20170110132156065.jpg.chip,0
18569,26,1,1,20170116164358291.jpg.chip,0
18570,2,0,2,20161219212013262.jpg.chip,2
18571,66,1,1,20170110153026621.jpg.chip,0
18572,35,1,0,20170117203426544.jpg.chip,0
18573,12,0,0,20170110224603045.jpg.chip,0
18574,21,1,0,20170112233433959.jpg.chip,2
18575,4,0,0,20161219203817325.jpg.chip,1
18576,53,0,3,20170119205931304.jpg.chip,0
18577,40,0,3,20170104165011263.jpg.chip,0
18578,35,0,0,20170113142115723.jpg.chip,0
18579,26,1,1,20170116223107516.jpg.chip,0
18580,2,0,0,20170110213234033.jpg.chip,0
18581,16,1,4,20170104005411807.jpg.chip,0
18582,92,1,0,20170110183055235.jpg.chip,0
18583,58,1,3,20170109150757996.jpg.chip,0
18584,24,0,1,20170116193001978.jpg.chip,0
18585,26,1,0,20170117131041963.jpg.chip,0
18586,28,0,3,20170117180432854.jpg.chip,0
18587,24,0,0,20170114024859274.jpg.chip,2
18588,51,0,3,20170119175402515.jpg.chip,1
18589,56,1,0,20170110154129028.jpg.chip,0
18590,37,0,3,20170119152336983.jpg.chip,0
18591,36,1,0,20170103182902892.jpg.chip,2
18592,25,1,0,20170117141427897.jpg.chip,0
18593,37,0,0,20170119202220220.jpg.chip,0
18594,24,0,0,20170116205530259.jpg.chip,0
18595,26,1,0,20170117154814509.jpg.chip,0
18596,54,0,3,20170119181142982.jpg.chip,0
18597,72,0,2,20170112205400276.jpg.chip,0
18598,41,0,0,20170117191224723.jpg.chip,0
18599,26,1,0,20170117175317465.jpg.chip,0
18600,30,0,2,20170116172532435.jpg.chip,0
18601,2,1,2,20161219154604597.jpg.chip,0
18602,34,1,3,20170104235729572.jpg.chip,0
18603,26,0,1,20170113155100771.jpg.chip,0
18604,30,0,0,20170117143359866.jpg.chip,0
18605,7,1,2,20161219190036147.jpg.chip,0
18606,16,1,0,20170109212525685.jpg.chip,0
18607,18,1,0,20170103175516495.jpg.chip,2
18608,5,1,3,20161219225937112.jpg.chip,1
18609,53,0,0,20170109012810348.jpg.chip,0
18610,46,0,0,20170117190127107.jpg.chip,0
18611,32,0,1,20170116010902960.jpg.chip,2
18612,32,0,0,20170116002349487.jpg.chip,1
18613,73,0,0,20170117204851351.jpg.chip,0
18614,54,0,0,20170116193518166.jpg.chip,0
18615,30,0,0,20170116183741574.jpg.chip,2
18616,82,0,2,20170111210612356.jpg.chip,2
18617,68,0,0,20170105173736735.jpg.chip,0
18618,7,0,0,20170110215648859.jpg.chip,0
18619,42,1,0,20170117172734743.jpg.chip,0
18620,3,1,0,20170109191755912.jpg.chip,0
18621,40,1,1,20170113010421198.jpg.chip,0
18622,38,1,2,20170108224407554.jpg.chip,0
18623,1,1,2,20161219142147841.jpg.chip,2
18624,38,0,0,20170104205946635.jpg.chip,1
18625,40,0,0,20170117182122332.jpg.chip,2
18626,32,0,1,20170113183140758.jpg.chip,0
18627,59,0,0,20170105163446940.jpg.chip,0
18628,54,1,1,20170112222302265.jpg.chip,0
18629,27,0,0,20170116194225517.jpg.chip,2
18630,39,0,0,20170104174019973.jpg.chip,0
18631,22,1,1,20170116220930321.jpg.chip,0
18632,24,0,3,20170119164713030.jpg.chip,0
18633,73,0,1,20170117195318257.jpg.chip,0
18634,65,0,1,20170111181750510.jpg.chip,0
18635,55,0,0,20170120221856526.jpg.chip,2
18636,12,0,1,20170110225335956.jpg.chip,0
18637,1,1,0,20170109191253730.jpg.chip,2
18638,26,0,2,20170116181209519.jpg.chip,0
18639,1,0,2,20161219220247471.jpg.chip,0
18640,37,1,0,20170104181525205.jpg.chip,2
18641,2,0,4,20170103210341459.jpg.chip,0
18642,28,0,2,20170116172213528.jpg.chip,0
18643,1,0,3,20161220142921293.jpg.chip,1
18644,28,1,3,20170119204506255.jpg.chip,1
18645,26,1,0,20170116153830684.jpg.chip,0
18646,35,1,0,20170114033327130.jpg.chip,2
18647,21,1,2,20170103201800511.jpg.chip,0
18648,3,1,2,20161219141511144.jpg.chip,0
18649,42,1,0,20170116221807908.jpg.chip,0
18650,24,1,0,20170117194800876.jpg.chip,0
18651,25,1,3,20170116003315293.jpg.chip,2
18652,1,1,0,20170109192159501.jpg.chip,0
18653,2,1,0,20170109193339281.jpg.chip,2
18654,29,0,1,20170104202114602.jpg.chip,1
18655,42,0,1,20170113184020904.jpg.chip,0
18656,27,1,0,20170116220503099.jpg.chip,0
18657,47,1,1,20170116160640036.jpg.chip,0
18658,22,1,4,20170117193956629.jpg.chip,0
18659,26,1,3,20170117153146187.jpg.chip,0
18660,40,1,1,20170113001043722.jpg.chip,0
18661,45,0,1,20170113183252060.jpg.chip,0
18662,33,1,1,20170112233308831.jpg.chip,2
18663,20,1,0,20170117141220570.jpg.chip,2
18664,43,1,0,20170103183352530.jpg.chip,0
18665,6,1,0,20170109193106065.jpg.chip,0
18666,54,1,3,20170117191109210.jpg.chip,0
18667,26,0,0,20170113210605384.jpg.chip,0
18668,95,1,0,20170120230149594.jpg.chip,0
18669,29,0,0,20170117121824742.jpg.chip,0
18670,69,1,2,20170110141905175.jpg.chip,2
18671,30,0,3,20170119162644734.jpg.chip,0
18672,34,1,3,20170119200846595.jpg.chip,2
18673,34,1,1,20170116164411145.jpg.chip,0
18674,2,1,4,20161221202408818.jpg.chip,0
18675,45,1,0,20170103183543298.jpg.chip,0
18676,56,0,0,20170116235418709.jpg.chip,0
18677,67,0,0,20170103184144627.jpg.chip,0
18678,26,1,1,20170112205848764.jpg.chip,2
18679,75,1,0,20170110183942473.jpg.chip,2
18680,51,0,1,20170113173639578.jpg.chip,0
18681,2,1,4,20161221201717930.jpg.chip,0
18682,26,1,3,20170119180605476.jpg.chip,0
18683,20,1,3,20170104222022391.jpg.chip,0
18684,5,1,0,20170109192114580.jpg.chip,2
18685,17,0,0,20170117193043124.jpg.chip,1
18686,32,0,1,20170117165107803.jpg.chip,2
18687,5,0,3,20161220220203409.jpg.chip,0
18688,21,0,0,20170104230059401.jpg.chip,2
18689,27,1,1,20170112213549597.jpg.chip,0
18690,35,0,0,20170117151841556.jpg.chip,2
18691,35,0,4,20170117153010428.jpg.chip,0
18692,1,0,0,20170110213011627.jpg.chip,2
18693,3,1,0,20170109192803099.jpg.chip,0
18694,34,1,3,20170119200614779.jpg.chip,0
18695,99,1,0,20170110182052119.jpg.chip,0
18696,80,1,0,20170110182107291.jpg.chip,0
18697,36,0,1,20170116200634306.jpg.chip,0
18698,23,0,2,20170117144607348.jpg.chip,0
18699,58,1,1,20170120133757255.jpg.chip,0
18700,30,1,0,20170116211836902.jpg.chip,2
18701,42,0,3,20170119204433431.jpg.chip,2
18702,30,1,2,20170104020950540.jpg.chip,0
18703,27,1,3,20170119194425057.jpg.chip,0
18704,57,0,3,20170119181003564.jpg.chip,2
18705,28,0,2,20170116175154482.jpg.chip,0
18706,17,1,0,20170109214048004.jpg.chip,2
18707,115,1,1,20170112213257263.jpg.chip,0
18708,38,1,2,20170113190418047.jpg.chip,2
18709,26,1,3,20170119181313268.jpg.chip,0
18710,1,0,3,20161219230250136.jpg.chip,0
18711,25,1,1,20170112205154091.jpg.chip,0
18712,18,1,0,20170116211949605.jpg.chip,0
18713,43,0,3,20170119171523303.jpg.chip,0
18714,56,0,0,20170104210832380.jpg.chip,0
18715,9,0,0,20170110220241330.jpg.chip,0
18716,25,0,1,20170113175701874.jpg.chip,2
18717,1,0,2,20161219195258747.jpg.chip,0
18718,54,0,3,20170119210221456.jpg.chip,2
18719,30,1,0,20170116220947988.jpg.chip,2
18720,26,1,1,20170113000258193.jpg.chip,0
18721,5,1,0,20170109193816878.jpg.chip,2
18722,40,0,0,20170117181809634.jpg.chip,1
18723,56,0,0,20170109012703197.jpg.chip,0
18724,26,0,1,20170116025854980.jpg.chip,0
18725,30,0,0,20170117151314107.jpg.chip,0
18726,42,1,1,20170112231620452.jpg.chip,0
18727,6,1,0,20170109192722064.jpg.chip,0
18728,16,1,4,20170103223310543.jpg.chip,0
18729,50,0,0,20170117120742302.jpg.chip,0
18730,72,1,3,20170104220952910.jpg.chip,0
18731,14,1,2,20170104012506017.jpg.chip,0
18732,26,0,1,20170113152835192.jpg.chip,0
18733,65,1,3,20170109143047483.jpg.chip,1
18734,26,0,4,20170117200225399.jpg.chip,0
18735,25,0,3,20170119171224184.jpg.chip,0
18736,36,1,0,20170105164705002.jpg.chip,0
18737,54,0,3,20170119210222264.jpg.chip,0
18738,24,1,0,20170105000720347.jpg.chip,0
18739,31,1,1,20170116170826913.jpg.chip,0
18740,32,0,4,20170103235510730.jpg.chip,0
18741,21,1,4,20170103230521217.jpg.chip,0
18742,26,1,1,20170116153749007.jpg.chip,0
18743,54,1,0,20170117204602160.jpg.chip,0
18744,1,1,4,20170103210736044.jpg.chip,0
18745,24,1,3,20170119165945055.jpg.chip,0
18746,51,1,3,20170109142417013.jpg.chip,0
18747,36,0,3,20170119194621194.jpg.chip,1
18748,72,0,0,20170111222538530.jpg.chip,0
18749,27,0,0,20170117202049702.jpg.chip,0
18750,50,1,0,20170117160743553.jpg.chip,0
18751,9,0,0,20170110225407300.jpg.chip,0
18752,28,0,1,20170113193253025.jpg.chip,0
18753,40,0,0,20170117170539486.jpg.chip,0
18754,33,0,1,20170113173629148.jpg.chip,0
18755,50,0,0,20170111181750454.jpg.chip,2
18756,39,1,1,20170113000820292.jpg.chip,0
18757,1,0,0,20170109193052283.jpg.chip,0
18758,61,0,0,20170117204809192.jpg.chip,2
18759,17,0,0,20170116221917954.jpg.chip,0
18760,15,1,4,20170104005807401.jpg.chip,0
18761,21,0,0,20170120134243735.jpg.chip,0
18762,26,0,1,20170113135322642.jpg.chip,0
18763,54,0,3,20170105173505798.jpg.chip,2
18764,85,1,0,20170110183614616.jpg.chip,2
18765,1,1,0,20170109191027883.jpg.chip,0
18766,34,1,3,20170119200905525.jpg.chip,0
18767,22,0,3,20170119150454309.jpg.chip,2
18768,34,0,1,20170113151600638.jpg.chip,0
18769,2,0,2,20161219190253835.jpg.chip,0
18770,67,0,0,20170120224558687.jpg.chip,0
18771,14,0,0,20170110232124117.jpg.chip,0
18772,84,1,0,20170120223843966.jpg.chip,0
18773,28,0,1,20170114032935025.jpg.chip,0
18774,35,0,0,20170120224033278.jpg.chip,0
18775,54,0,3,20170104183448533.jpg.chip,0
18776,2,0,3,20161220144926901.jpg.chip,2
18777,59,0,0,20170117175959580.jpg.chip,0
18778,67,0,1,20170117143355801.jpg.chip,1
18779,6,1,2,20161219192319650.jpg.chip,0
18780,35,1,2,20170116191841660.jpg.chip,2
18781,3,1,2,20161219142312449.jpg.chip,2
18782,26,0,1,20170116210425844.jpg.chip,0
18783,4,0,2,20161219194118187.jpg.chip,0
18784,24,1,0,20170116220453857.jpg.chip,2
18785,60,1,0,20170110143505801.jpg.chip,0
18786,40,1,0,20170116224841122.jpg.chip,0
18787,17,0,0,20170110231535087.jpg.chip,0
18788,46,1,3,20170119202150389.jpg.chip,0
18789,30,0,4,20170117151010732.jpg.chip,1
18790,61,0,3,20170104210003146.jpg.chip,0
18791,35,1,1,20170112235023312.jpg.chip,0
18792,24,1,3,20170119170559575.jpg.chip,0
18793,23,0,0,20170117144618155.jpg.chip,0
18794,14,1,4,20170109205457235.jpg.chip,1
18795,24,1,2,20170116174503300.jpg.chip,0
18796,27,0,0,20170114034255912.jpg.chip,0
18797,40,0,0,20170120221136588.jpg.chip,0
18798,48,0,0,20170116233057278.jpg.chip,0
18799,59,1,0,20170110132107674.jpg.chip,0
18800,27,0,0,20170104194530608.jpg.chip,0
18801,35,0,1,20170113155255651.jpg.chip,1
18802,63,0,0,20170111201901467.jpg.chip,0
18803,22,1,0,20170117193908380.jpg.chip,0
18804,18,1,0,20170103201359471.jpg.chip,0
18805,80,0,0,20170117173616376.jpg.chip,0
18806,16,0,0,20170110231218369.jpg.chip,0
18807,40,0,0,20170104165249089.jpg.chip,0
18808,28,1,1,20170112213654111.jpg.chip,2
18809,20,1,2,20170104020440101.jpg.chip,0
18810,2,1,4,20161221201820529.jpg.chip,1
18811,13,1,0,20170109205106776.jpg.chip,0
18812,30,0,0,20170120220636164.jpg.chip,0
18813,47,1,1,20170114033403408.jpg.chip,0
18814,85,1,0,20170110184040927.jpg.chip,0
18815,26,0,2,20170116182353843.jpg.chip,0
18816,26,0,1,20170114031951577.jpg.chip,0
18817,14,0,0,20170104012315465.jpg.chip,0
18818,1,0,3,20161220220358441.jpg.chip,0
18819,50,0,3,20170119204418614.jpg.chip,0
18820,53,1,0,20170109220402884.jpg.chip,2
18821,74,1,0,20170110153238490.jpg.chip,2
18822,46,1,3,20170120140919993.jpg.chip,0
18823,52,0,1,20170111200619762.jpg.chip,0
18824,55,0,0,20170105001417083.jpg.chip,0
18825,29,0,0,20170116224736533.jpg.chip,0
18826,67,0,1,20170113161329852.jpg.chip,0
18827,28,1,2,20170116164331837.jpg.chip,0
18828,22,1,3,20170109131950179.jpg.chip,0
18829,18,1,0,20170109212936696.jpg.chip,2
18830,7,0,2,20161219193457075.jpg.chip,2
18831,53,0,0,20170117191002777.jpg.chip,0
18832,20,1,4,20170103201807368.jpg.chip,0
18833,2,0,0,20170109191008066.jpg.chip,0
18834,32,1,2,20170109135854714.jpg.chip,0
18835,1,1,3,20161220143207700.jpg.chip,2
18836,28,0,0,20170117180135357.jpg.chip,2
18837,43,0,1,20170111194850581.jpg.chip,1
18838,25,1,4,20170117150958739.jpg.chip,0
18839,24,1,4,20170104005530664.jpg.chip,1
18840,64,1,0,20170110182136419.jpg.chip,0
18841,33,1,3,20170109132139583.jpg.chip,0
18842,68,0,1,20170117192237032.jpg.chip,0
18843,28,1,0,20170104021158812.jpg.chip,0
18844,45,0,0,20170117165202100.jpg.chip,0
18845,1,0,4,20170103210958819.jpg.chip,0
18846,1,0,4,20161221195030936.jpg.chip,2
18847,60,1,1,20170113185112295.jpg.chip,0
18848,28,1,3,20170119195056772.jpg.chip,2
18849,30,1,2,20170117154700223.jpg.chip,1
18850,27,1,1,20170116223029775.jpg.chip,2
18851,42,1,0,20170112235933106.jpg.chip,0
18852,28,0,3,20170119144359718.jpg.chip,0
18853,80,0,0,20170111211508161.jpg.chip,2
18854,34,0,0,20170104165555523.jpg.chip,0
18855,18,1,0,20170109213413212.jpg.chip,0
18856,41,0,0,20170111181750384.jpg.chip,1
18857,27,0,0,20170120220108816.jpg.chip,0
18858,26,1,0,20170116234619701.jpg.chip,0
18859,42,0,0,20170117135630521.jpg.chip,0
18860,37,1,2,20170109013335990.jpg.chip,0
18861,30,0,0,20170117152309069.jpg.chip,0
18862,35,1,0,20170117190625474.jpg.chip,0
18863,35,0,0,20170117151327234.jpg.chip,2
18864,50,0,1,20170113142324284.jpg.chip,0
18865,6,1,2,20161219192421499.jpg.chip,2
18866,58,1,1,20170112213645366.jpg.chip,1
18867,39,0,2,20170104202510657.jpg.chip,0
18868,28,1,2,20170116192003103.jpg.chip,2
18869,17,1,4,20170103233548115.jpg.chip,0
18870,29,1,0,20170104021946334.jpg.chip,0
18871,13,0,2,20170103201417686.jpg.chip,0
18872,21,1,1,20170112233357370.jpg.chip,0
18873,52,0,0,20170111181750501.jpg.chip,0
18874,76,1,0,20170110131744527.jpg.chip,0
18875,40,0,1,20170113135423609.jpg.chip,1
18876,70,0,0,20170117173910928.jpg.chip,2
18877,23,0,1,20170114034248958.jpg.chip,0
18878,27,0,3,20170117144316835.jpg.chip,1
18879,29,1,1,20170117130623479.jpg.chip,2
18880,1,1,3,20161220220126609.jpg.chip,2
18881,23,1,2,20170116172838237.jpg.chip,2
18882,26,0,4,20170117195406973.jpg.chip,0
18883,45,1,0,20170117182517677.jpg.chip,0
18884,24,1,3,20161220222118601.jpg.chip,0
18885,4,0,2,20161219141202384.jpg.chip,0
18886,25,1,2,20170116175148849.jpg.chip,0
18887,26,0,3,20170119181200723.jpg.chip,0
18888,45,1,0,20170117153716084.jpg.chip,0
18889,25,0,3,20170104214558568.jpg.chip,0
18890,91,1,2,20170105174644734.jpg.chip,0
18891,29,1,2,20170107213800190.jpg.chip,0
18892,40,0,0,20170117154508715.jpg.chip,2
18893,49,0,4,20170104205251139.jpg.chip,2
18894,27,0,1,20170113133215272.jpg.chip,0
18895,1,0,0,20161219212409141.jpg.chip,0
18896,1,1,4,20161221202159241.jpg.chip,0
18897,32,0,0,20170117133721915.jpg.chip,2
18898,50,1,3,20170104181430093.jpg.chip,0
18899,65,1,0,20170110131349129.jpg.chip,2
